created_at,possibly_sensitive,author_id,text,clean_text,sentiment_vader_raw,sentiment_vader_label,edit_history_tweet_ids,id,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,public_metrics.bookmark_count,public_metrics.impression_count,entities.mentions,name,user_location,user_location_USA_state,username,verified,word_count,hashtags,Conspiracy_gpt4o_mini,Sensationalism_gpt4o_mini,Hate_Speech_gpt4o_mini,Speculation_gpt4o_mini,Satire_gpt4o_mini,Conspiracy_gpt4o,Sensationalism_gpt4o,Hate_Speech_gpt4o,Speculation_gpt4o,Satire_gpt4o,Conspiracy_gemini_2.0_flash,Sensationalism_gemini_2.0_flash,Hate_Speech_gemini_2.0_flash,Speculation_gemini_2.0_flash,Satire_gemini_2.0_flash,Conspiracy_gemini_2.5_pro,Sensationalism_gemini_2.5_pro,Hate_Speech_gemini_2.5_pro,Speculation_gemini_2.5_pro,Satire_gemini_2.5_pro,Conspiracy_llama3.1_8B,Sensationalism_llama3.1_8B,Hate_Speech_llama3.1_8B,Speculation_llama3.1_8B,Satire_llama3.1_8B,Conspiracy_llama3.3,Sensationalism_llama3.3,Hate_Speech_llama3.3,Speculation_llama3.3,Satire_llama3.3,lang
2024-12-20 22:46:02+00:00,False,115517580,"Obamacare sign-ups lag after Trump election, legal challenges https://t.co/kVxwEg35hi https://t.co/u0rrF8YReW",obamacare signups lag after trump election legal challenges  ,-0.1531,negative,['1870239263545086136'],1870239263545086136,0,0,1,0,0,28,,Press & Guide,"Dearborn, MI",Michigan,pressandguide,False,10,[],0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,en
2025-01-23 20:28:22+00:00,False,1586107332827619329,"I asked AI what crimes Elon musk could be facing over the 2024 election and here are the results. 
@elonmusk https://t.co/R6KCYcDzIm","i asked ai what crimes elon musk could be facing over the 2024 election and here are the results 
 ",0.0,neutral,['1882525807475900655'],1882525807475900655,0,0,0,0,0,0,"[{'start': 99, 'end': 108, 'username': 'elonmusk', 'id': '44196397'}]",will can,,,LatsWil,False,21,[],0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,en
2025-03-03 12:03:25+00:00,False,131428766,"@Maria10375908 @TrumpRealDaily The operative word is ""cheat"".  I don't believe Kamala got as many votes as we were told.  I think they tried to steal the 2024 election, but they didn't count on so many liberals voting for Trump.",  the operative word is cheat  i dont believe kamala got as many votes as we were told  i think they tried to steal the 2024 election but they didnt count on so many liberals voting for trump,-0.4767,negative,['1896531860144173139'],1896531860144173139,0,0,1,0,0,2,"[{'start': 0, 'end': 14, 'username': 'Maria10375908', 'id': '1598153893652963332'}, {'start': 15, 'end': 30, 'username': 'TrumpRealDaily', 'id': '1787115009778040833'}]",🇺🇸 SouthernRebel 🇺🇸,In this spot...:),,lil_babydol,False,39,[],1,0,0,1,0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,en
2025-04-06T12:02:04.000Z,False,1652980565866344449,@Nuked4Every1 an aerial view of the results of the 2024 election https://t.co/3l14YzrFih, an aerial view of the results of the 2024 election ,0.0,neutral,['1908852706850054616'],1908852706850054616,0,0,0,0,0,1,"[{'start': 0, 'end': 13, 'username': 'Nuked4Every1', 'id': '1716845849349607424'}]",Mike Gardner,,,MikeGardne29757,False,12,[],0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,en
2025-02-07 18:59:00+00:00,False,1023821100,"@MAGACult2 And here's the article that graphic is from if anyone wants to read how much more support Trump had from farmers in 2024 then he did in 2016. It's stomach turning. 

https://t.co/Cgl8fFMOk6"," and heres the article that graphic is from if anyone wants to read how much more support trump had from farmers in 2024 then he did in 2016 its stomach turning 

",0.4576,positive,['1887939136075743643'],1887939136075743643,0,0,0,0,0,2,"[{'start': 0, 'end': 10, 'username': 'MAGACult2', 'id': '1821168100185927680'}]",Pragmatic Politic 🇺🇸🇮🇱🇺🇦,,,PrgmaticPolitic,False,33,[],0,1,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,en
2025-02-13 06:58:04+00:00,False,2537220561,"Losers and winners since Trump election 5 November 2024 to 17 December 2024:

#1 Bitcoin
#2 Argentina 
#3 Turkey
#4 Nasdaq (US corps)
#5 SPX (US corps)
#6 Dow Jones (US corps)
#7 Singapore 
#8 India (Sensex)
#9 Japanese Corps https://t.co/gsL5Ij0LYc","losers and winners since trump election 5 november 2024 to 17 december 2024

1 bitcoin
2 argentina 
3 turkey
4 nasdaq us corps
5 spx us corps
6 dow jones us corps
7 singapore 
8 india sensex
9 japanese corps ",-0.0772,negative,['1889932032945619013'],1889932032945619013,0,1,0,0,0,27,,Jeslin,Hong Kong,,dicxty,False,41,"['#1', '#2', '#3', '#4', '#5', '#6', '#7', '#8', '#9']",0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,en
2024-11-11 12:38:15+00:00,False,118974335,"🗳️ Maharashtra Election 2024: For 288 seats, candidate count discrepancies arise. 
ECI records show 4,140 vs. 4,136 candidates at different times. 🤔 
What’s the actual count, @ECI?

#MaharashtraPoll2024 #ECI #AssemblyElections #CandidateCount #ElectionUpdates @adrspeaks https://t.co/QmgCOvzMxo"," maharashtra election 2024 for 288 seats candidate count discrepancies arise 
eci records show 4140 vs 4136 candidates at different times  
whats the actual count 

maharashtrapoll2024 eci assemblyelections candidatecount electionupdates  ",0.0,neutral,['1855953185237770498'],1855953185237770498,0,0,0,0,0,7,"[{'start': 175, 'end': 179, 'username': 'eci', 'id': '6299872'}, {'start': 260, 'end': 270, 'username': 'adrspeaks', 'id': '74145298'}]",Premdas Rathod,"Aurangabad, India",,PremdasrRathod,False,34,"['#maharashtrapoll2024', '#eci', '#assemblyelections', '#candidatecount', '#electionupdates']",0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,en
2025-07-14T12:52:48.000Z,False,1382620663,"@brianlilley Did Jagmeet gamble on Trudeau not resigning until after the election or did he just want his pension. Either way, he really ruined the party.  The NDP MPs should have voted against Jagmeet's wishes and voted non-confidence back in the fall of 2024.", did jagmeet gamble on trudeau not resigning until after the election or did he just want his pension either way he really ruined the party  the ndp mps should have voted against jagmeets wishes and voted nonconfidence back in the fall of 2024,0.2816,positive,['1944741872104018244'],1944741872104018244,0,0,0,0,0,1,"[{'start': 0, 'end': 12, 'username': 'brianlilley', 'id': '23865085'}]",Honk Honk Fringe Minority 🇮🇱 🇨🇦Deb Roy,1000 Islands Canada,,debroy62,False,44,[],0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,en
2025-03-11 00:28:47+00:00,False,1720665183188922368,"@g_ashvathkumar @Nher_who The Election Commission’s data showing Ramkamal Das with 43 sons, 13 born in the same year, raises red flags. Biologically implausible—gestation takes 9 months, so one man fathering 13 kids in a year is absurd. ECI’s voter rolls have been questioned before; a 2024 Supreme Court… https://t.co/NtiFU82oeA",_ashvathkumar _who the election commissions data showing ramkamal das with 43 sons 13 born in the same year raises red flags biologically implausiblegestation takes 9 months so one man fathering 13 kids in a year is absurd ecis voter rolls have been questioned before a 2024 supreme court ,0.4939,positive,['1899256150979166650'],1899256150979166650,0,1,0,0,0,9,"[{'start': 0, 'end': 15, 'username': 'g_ashvathkumar', 'id': '1598583434410090496'}, {'start': 16, 'end': 25, 'username': 'Nher_who', 'id': '788998565381021696'}]",Grok,wherever you are,,grok,True,49,[],0,1,0,1,0,0,1,0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,en
2024-12-13 18:53:11+00:00,False,1385281505010741250,"@bluhue123 What do they need pardoning from?? Innocent people, don't need pardons!!

White House Spox: Joe Biden ‘Going to Talk with His Team’ About Preemptive Pardons for Allies
https://t.co/UVFJYBZxik"," what do they need pardoning from innocent people dont need pardons

white house spox joe biden going to talk with his team about preemptive pardons for allies
",0.661,positive,['1867643950963863634'],1867643950963863634,0,0,0,0,0,0,"[{'start': 0, 'end': 10, 'username': 'bluhue123', 'id': '781939700776828928'}]",DJ,,,DJ87112331,False,29,[],0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,en
2024-11-04 20:01:18+00:00,False,1778127196332216320,"BREAKING: @Normeisen and @LULAC's new piece exposing Trump &amp; his allies’ repeated “Big Lie” about immigrants and voting

The truth? Only eligible Americans vote in federal elections, w/ fewer than 0.0001% of cases revealing otherwise

Read on @Slate  here: https://t.co/21xEEKz6Rh","breaking  and s new piece exposing trump amp his allies repeated big lie about immigrants and voting

the truth only eligible americans vote in federal elections w fewer than 00001 of cases revealing otherwise

read on   here ",0.0516,positive,['1853527965637967894'],1853527965637967894,0,0,0,0,0,0,"[{'start': 10, 'end': 20, 'username': 'NormEisen', 'id': '1965420800'}, {'start': 25, 'end': 31, 'username': 'LULAC', 'id': '20071932'}, {'start': 247, 'end': 253, 'username': 'Slate', 'id': '15164565'}]",State Democracy Defenders Action,,,SDDAction,False,40,[],0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,en
2024-12-14 12:30:01+00:00,False,1705225526619541504,"Big changes are coming with the Cabinet's approval of two crucial bills for “#OneNationOneElection”! This step could reshape #India’s political landscape.

Read here: https://t.co/wz9ZDt5slX

#Election #Cabinet #Political #indian #world #Followus #exploremore #news #ARCLANTIC","big changes are coming with the cabinets approval of two crucial bills for onenationoneelection this step could reshape indias political landscape

read here 

election cabinet political indian world followus exploremore news arclantic",0.4767,positive,['1867909908923928966'],1867909908923928966,0,0,0,0,0,7,,ARCLANTIC,India,,arclanticltd,False,33,"['#onenationoneelection', '#india', '#election', '#cabinet', '#political', '#indian', '#world', '#followus', '#exploremore', '#news', '#arclantic']",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,en
2025-02-04 18:22:55+00:00,False,430001771,"@Pippapasses1 @rente83678 @ChrisDJackson Unless it is Hillary claiming ""stolen election"" in 2016, and Harris supporters claiming the same for 2024....",   unless it is hillary claiming stolen election in 2016 and harris supporters claiming the same for 2024,-0.0772,negative,['1886842891076579401'],1886842891076579401,0,0,0,0,0,4,"[{'start': 0, 'end': 13, 'username': 'Pippapasses1', 'id': '1262014250064764928'}, {'start': 14, 'end': 25, 'username': 'rente83678', 'id': '1813643736879869952'}, {'start': 26, 'end': 40, 'username': 'ChrisDJackson', 'id': '20640982'}]",Dimsdale Piranha,,,DimsdalePiranha,False,20,[],0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,en
2024-11-18 18:44:30+00:00,False,718594822215450626,"Questions Remain After Machine Gun Arrest on Election Day

https://t.co/blgcEvL1LY

 #Government #assaultweapon #electionday #localnews #latestnews #crimenews #nyc #bronx https://t.co/RTy1ZGfS9C","questions remain after machine gun arrest on election day



 government assaultweapon electionday localnews latestnews crimenews nyc bronx ",-0.5859,negative,['1858582070148141349'],1858582070148141349,0,0,0,0,0,6,,Bronx Voice,"Bronx, New York",New York,Bronxvoice1,False,19,"['#government', '#assaultweapon', '#electionday', '#localnews', '#latestnews', '#crimenews', '#nyc', '#bronx']",0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,en
2025-06-19T11:57:50.000Z,False,394614383,"🗳️ Guardians of the Ballot: Promoting Electoral Peace in Northern Ghana. How civil society is helping to prevent violence &amp; promote dialogue during elections - 2024 election inclusive. Read more 📷 https://t.co/gBXlo2mDBc… #ElectoralPeace #SINGIII #CivicAction
@FCDOGovUK https://t.co/dtpl3NHImZ"," guardians of the ballot promoting electoral peace in northern ghana how civil society is helping to prevent violence amp promote dialogue during elections  2024 election inclusive read more   electoralpeace singiii civicaction
 ",0.7003,positive,['1935668340715815166'],1935668340715815166,0,0,0,0,0,23,"[{'start': 264, 'end': 274, 'username': 'FCDOGovUK', 'id': '14353202'}]",STAR-Ghana Foundation,"Ogbojo-East Legon, Accra",,STARGhana,False,37,"['#electoralpeace', '#singiii', '#civicaction']",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,en
2025-05-02T22:06:27.000Z,False,1465259370464296963,@FPL_Liger @grok @napqueen3000 This is the uk graph from Political Compass based on the UK election 2024 campaigns https://t.co/LnhC4qhkfY,_liger   this is the uk graph from political compass based on the uk election 2024 campaigns ,0.0,neutral,['1918426890362142751'],1918426890362142751,0,0,0,0,0,23,"[{'start': 0, 'end': 10, 'username': 'FPL_Liger', 'id': '948546802768367617'}, {'start': 11, 'end': 16, 'username': 'grok', 'id': '1720665183188922368'}, {'start': 17, 'end': 30, 'username': 'napqueen3000', 'id': '971029673412038657'}]",Jonathan Evans,,,Jonatha82599254,False,19,[],0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,en
2024-12-30 12:36:50+00:00,False,1845768263919153158,Biden Furious at Merrick Garland Because He Didn't Work Harder to Lock Up Donald Trump Before the Election https://t.co/36t16OYDD4 #gatewaypundit via @gatewaypundit,biden furious at merrick garland because he didnt work harder to lock up donald trump before the election  gatewaypundit via ,-0.5719,negative,['1873709833708532134'],1873709833708532134,0,0,0,0,0,1,"[{'start': 150, 'end': 164, 'username': 'gatewaypundit', 'id': '19211550'}]",Floridadestindiver,Florida,Florida,Floridades32541,False,22,['#gatewaypundit'],0,1,0,1,0,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,en
2024-10-18 18:58:15+00:00,False,1431031490,Biden administration races to shell out billions for clean energy as election nears https://t.co/cf89cXn4Pi,biden administration races to shell out billions for clean energy as election nears ,0.5859,positive,['1847351503163469841'],1847351503163469841,0,0,0,0,0,1,,#TheSpiderHunter - Black History Is Important!,USA,,Arthur59611540,False,14,[],0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,en
2025-06-09T12:53:43.000Z,False,1849953995189780483,"@FoxNews **OF COURSE** the 2024 election was stolen...

The difference is, Democrats are not going to tear the **LITERAL** fabric of society by trying to overthrow the government just cause we're mad we lost an election😂😂

That's a peasant republican thing to do😷

Poverty behavior."," of course the 2024 election was stolen

the difference is democrats are not going to tear the literal fabric of society by trying to overthrow the government just cause were mad we lost an election

thats a peasant republican thing to do

poverty behavior",-0.9001,negative,['1932058528958881794'],1932058528958881794,0,0,1,0,0,9,"[{'start': 0, 'end': 8, 'username': 'FoxNews', 'id': '1367531'}]",Alex Gee,,,aIexg7426,False,45,[],1,0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.0,1.0,0,1,1,0,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,en
2025-02-15 00:35:45+00:00,False,1482047508230680581,"@sharonwaxman What elections?  Seriously?  Don't blame Vance for your ignorance.  This would be Romania where they cancelled the election because of ""interference"" https://t.co/uITM5IOFFG", what elections  seriously  dont blame vance for your ignorance  this would be romania where they cancelled the election because of interference ,-0.4878,negative,['1890560595604230471'],1890560595604230471,0,1,1,0,0,23,"[{'start': 0, 'end': 13, 'username': 'sharonwaxman', 'id': '27378998'}]",NonsensicalRavings,Gloucestershire,,__Nonsensical,False,23,[],0,0,0,1,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,en
2024-12-16 18:53:19+00:00,False,756719781839933440,"California Certifies It's 2024 Election Despite Huge Issues – It's NOT Certifiable https://t.co/cv0TTcrKUP #gatewaypundit via @gatewaypundit 
Everybody knows they cheated but the Dems rigged it all so it is hard to prove. Isn't this sedition?","california certifies its 2024 election despite huge issues  its not certifiable  gatewaypundit via  
everybody knows they cheated but the dems rigged it all so it is hard to prove isnt this sedition",-0.5234,negative,['1868731145510437340'],1868731145510437340,0,0,0,0,0,0,"[{'start': 126, 'end': 140, 'username': 'gatewaypundit', 'id': '19211550'}]",Karl Kramberger,,,KarlKramkj,False,35,['#gatewaypundit'],1,1,0,1,0,1,1,0,1,0,1.0,1.0,,1.0,,1,1,0,1,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,en
2025-02-15 23:21:16+00:00,False,745476175,The 2024 election was definitely rigged. https://t.co/vCODfpdSrn,the 2024 election was definitely rigged ,0.0516,positive,['1890904238512840844'],1890904238512840844,0,0,0,0,0,10,,Kristin Kirby,,,WriterKristin,False,7,[],1,0,0,1,0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1,0,0,1,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,en
2025-07-02T12:46:15.000Z,False,1720665183188922368,"@josheek11 @FoxNews The USA shows signs of a plutocratic oligarchy, with wealth significantly influencing policy. Studies, like one from 2014 by Gilens and Page, show elites and corporations shape outcomes, while ordinary citizens have little impact. The 2024 election highlighted billionaire",  the usa shows signs of a plutocratic oligarchy with wealth significantly influencing policy studies like one from 2014 by gilens and page show elites and corporations shape outcomes while ordinary citizens have little impact the 2024 election highlighted billionaire,0.6908,positive,['1940391567531131361'],1940391567531131361,0,0,0,0,0,10,"[{'start': 0, 'end': 10, 'username': 'josheek11', 'id': '1290700479043907584'}, {'start': 11, 'end': 19, 'username': 'FoxNews', 'id': '1367531'}]",Grok,wherever you are,,grok,True,41,[],0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,en
2024-11-04 07:55:00+00:00,False,22127823,"Are users on X cashing in on US Election 2024 misinformation?

Read more: https://t.co/LjTP1lDmct

#SamaaTV @MAsimSiddique #USElection2024 https://t.co/SO2iUlg5AG","are users on x cashing in on us election 2024 misinformation

read more 

samaatv  uselection2024 ",-0.3182,negative,['1853345185381417350'],1853345185381417350,0,0,0,0,0,220,"[{'start': 108, 'end': 122, 'username': 'MAsimSiddique', 'id': '44095625'}]",SAMAA TV,Pakistan,,SAMAATV,False,18,"['#samaatv', '#uselection2024']",0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,en
2025-03-12T12:56:26.000Z,False,1854619671980654592,The same polls had Harris winning the 2024 election! https://t.co/wyC5qiJAte,the same polls had harris winning the 2024 election ,0.5267,positive,['1899806690129727519'],1899806690129727519,0,0,0,0,0,2,,Pickaxe,"New York, USA",New York,DOTKOM1952,False,10,[],0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,en
2025-03-16T12:14:23.000Z,False,1886582976042938368,"@IBtalking Your gas prices were $2.09 before the 2024 election.  Yes, it's a fact under President Biden.  The short-term budget bill cuts $13 billion in non-defense spending, which is domestic spending in education, food &amp; drugs, and housing.", your gas prices were 209 before the 2024 election  yes its a fact under president biden  the shortterm budget bill cuts 13 billion in nondefense spending which is domestic spending in education food amp drugs and housing,0.128,positive,['1901245659463692676'],1901245659463692676,0,1,0,0,0,5,"[{'start': 0, 'end': 10, 'username': 'IBtalking', 'id': '22977419'}]",Medium Rare,"Virginia, USA",Virginia,MediumRare1967,False,38,[],0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,en
2024-10-22 05:14:38+00:00,False,1038808555,Are you suffering from election anxiety? https://t.co/mXKCbDcFFA #Agent #Columns #Lifestyle #MarketsEconomy #Select https://t.co/VbcisGauIK,are you suffering from election anxiety  agent columns lifestyle marketseconomy select ,-0.5859,negative,['1848593787502924058'],1848593787502924058,0,0,0,0,0,0,,Dustin Peyser,United States,,DustinMPeyser,False,13,"['#agent', '#columns', '#lifestyle', '#marketseconomy', '#select']",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,en
2025-01-02 06:47:19+00:00,False,1254552107966959617,"@PentagonPresSec #Pentagon #A
@Apple #Apple #A

@WhiteHouse #WhiteHouse #A
 @WhiteHouse45 #WhiteHouse45 #A
  @ObamaWhiteHouse #WhiteHouse44 #A
@PentagonPresSec #Pentagon #A
@NASA #NASA #A
@NintendoAmerica #Nintendo #A
@Google #Google #A
@Disney #Disney #A

2024 Election Results https://t.co/xjKQoNiuHu"," pentagon a
 apple a

 whitehouse a
  whitehouse45 a
   whitehouse44 a
 pentagon a
 nasa a
 nintendo a
 google a
 disney a

2024 election results ",0.0,neutral,['1874709036140253563'],1874709036140253563,0,0,0,0,0,2,"[{'start': 0, 'end': 16, 'username': 'PentagonPresSec', 'id': '335996055'}, {'start': 30, 'end': 36, 'username': 'Apple', 'id': '380749300'}, {'start': 48, 'end': 59, 'username': 'WhiteHouse', 'id': '1323730225067339784'}, {'start': 76, 'end': 89, 'username': 'WhiteHouse45', 'id': '822215673812119553'}, {'start': 109, 'end': 125, 'username': 'ObamaWhiteHouse', 'id': '30313925'}, {'start': 143, 'end': 159, 'username': 'PentagonPresSec', 'id': '335996055'}, {'start': 173, 'end': 178, 'username': 'NASA', 'id': '11348282'}, {'start': 188, 'end': 204, 'username': 'NintendoAmerica', 'id': '5162861'}, {'start': 218, 'end': 225, 'username': 'Google', 'id': '20536157'}, {'start': 237, 'end': 244, 'username': 'Disney', 'id': '67418441'}]",CAPTAIN JOHN BINZ JAZER,,,UTOPIAAAAAXR,False,34,"['#pentagon', '#a', '#apple', '#a', '#whitehouse', '#a', '#whitehouse45', '#a', '#whitehouse44', '#a', '#pentagon', '#a', '#nasa', '#a', '#nintendo', '#a', '#google', '#a', '#disney', '#a']",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,en
2024-10-29 13:01:05+00:00,False,233722442,"BITCOIN HEATS UP FOR BULLISH YEAR END
 
BTC’s setting up for a massive finish to 2024.

Options are building on the $80K target, with ETFs pulling in over $4B in just 12 days—$2.6B through BlackRock alone.

Election season’s fueling a lot of this with risk appetite climbing,… https://t.co/qukio7PfyJ https://t.co/7afDP0oFu4","bitcoin heats up for bullish year end
 
btcs setting up for a massive finish to 2024

options are building on the 80k target with etfs pulling in over 4b in just 12 days26b through blackrock alone

election seasons fueling a lot of this with risk appetite climbing  ",-0.4767,negative,['1851247888128741792'],1851247888128741792,0,0,2,0,0,16,,Crypto Town Hall,,,Crypto_TownHall,False,49,[],0,1,0,1,0,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,en
2025-02-11 12:39:40+00:00,False,1522930334630883328,"Blue States Plotted Their War Against Trump Three Days After the 2024 Election. Here's the Agreement. https://t.co/vRvIlXdteq 
1/The anti-America knew before the election that the Fellatrix and the Fa* were going to go down, and that the American people it had assaulted every day","blue states plotted their war against trump three days after the 2024 election heres the agreement  
1the antiamerica knew before the election that the fellatrix and the fa were going to go down and that the american people it had assaulted every day",-0.6249,negative,['1889293223052403187'],1889293223052403187,0,1,0,0,0,9,,miles e drake,"Columbus, Ohio",Ohio,medrakemd,False,44,[],1,1,0,1,0,1,1,1,1,0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,en
2024-11-20 18:51:00+00:00,False,243800609,The Department of Political Science and the Center for the Study of American Democracy hosted a panel on Tuesday to discuss the potential ramifications of the recent U.S. election. Read more on our website. https://t.co/kWKwYhlrtC,the department of political science and the center for the study of american democracy hosted a panel on tuesday to discuss the potential ramifications of the recent us election read more on our website ,0.0,neutral,['1859308478923211104'],1859308478923211104,0,0,0,0,0,20,,The Kenyon Collegian,"Gambier, OH",Ohio,KenyonCollegian,False,35,[],0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,en
2025-07-01T03:29:42.000Z,False,2539115219,"@StephenM We could have had a better Border Bill last year in 2024 but @Potus killed that to use as a campaign weapon to win the election. We didn't vote to be living in 1940's NAZI Germany with @ICEgov running around like the Gestapo🙏
https://t.co/KLXY7gQX8Q https://t.co/XMAzC1Tgdf"," we could have had a better border bill last year in 2024 but  killed that to use as a campaign weapon to win the election we didnt vote to be living in 1940s nazi germany with  running around like the gestapo
 ",0.09,positive,['1939889119305543889'],1939889119305543889,1,0,1,0,0,17,"[{'start': 0, 'end': 9, 'username': 'StephenM', 'id': '1329891389430243330'}, {'start': 71, 'end': 77, 'username': 'POTUS', 'id': '1879650942410481666'}, {'start': 195, 'end': 202, 'username': 'ICEgov', 'id': '39384517'}]",💖👑Crypto Queen Coco 👑💖,Europe to LA ,Louisiana,hautecoco66,False,46,[],0,1,0,1,0,0,1,0,1,0,0.0,1.0,1.0,1.0,0.0,1,1,0,1,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,en
2025-01-18 08:41:05+00:00,False,1677677327533375488,"@Sauronlordking vote genocide and mass migration instead.
#Dutton #LNP 

https://t.co/hoiQs68EIx

https://t.co/FvyB3LWksa https://t.co/qlQyq1bld6"," vote genocide and mass migration instead
dutton lnp 



 ",0.0,neutral,['1880535873827270968'],1880535873827270968,0,0,0,0,0,4,"[{'start': 0, 'end': 15, 'username': 'Sauronlordking', 'id': '1491328539265990656'}]",qqqX111,ProNouns: dragonfly -_- @Grok,,qqqx111,False,12,"['#dutton', '#lnp']",0,1,1,0,0,0,1,1,0,0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,en
